,title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
422,Nice & Slow - Radio Version,7gBHnuOsnHtxcaErz8Nwgr,0.819,0.33,8,-10.451,1,0.114,0.187,0.0,0.328,0.51,121.93,7gBHnuOsnHtxcaErz8Nwgr,spotify:track:7gBHnuOsnHtxcaErz8Nwgr,https://api.spotify.com/v1/tracks/7gBHnuOsnHtxcaErz8Nwgr,https://api.spotify.com/v1/audio-analysis/7gBHnuOsnHtxcaErz8Nwgr,221667,4
423,Waterfalls - Edit,34BWRvUMOnUNi3AzklXq54,0.774,0.532,1,-7.609,1,0.11,0.237,4.22e-05,0.0871,0.728,171.748,34BWRvUMOnUNi3AzklXq54,spotify:track:34BWRvUMOnUNi3AzklXq54,https://api.spotify.com/v1/tracks/34BWRvUMOnUNi3AzklXq54,https://api.spotify.com/v1/audio-analysis/34BWRvUMOnUNi3AzklXq54,246107,4
424,There You Go,4h7ahA03fSChC96gusERNQ,0.82,0.858,10,-6.438,0,0.0882,0.0746,0.0,0.0406,0.673,107.92,4h7ahA03fSChC96gusERNQ,spotify:track:4h7ahA03fSChC96gusERNQ,https://api.spotify.com/v1/tracks/4h7ahA03fSChC96gusERNQ,https://api.spotify.com/v1/audio-analysis/4h7ahA03fSChC96gusERNQ,204560,4
425,I'm Your Baby Tonight,5V2FOuTv09K3nx6QfnMiZl,0.685,0.929,1,-4.787,1,0.101,0.169,1.45e-05,0.159,0.862,165.155,5V2FOuTv09K3nx6QfnMiZl,spotify:track:5V2FOuTv09K3nx6QfnMiZl,https://api.spotify.com/v1/tracks/5V2FOuTv09K3nx6QfnMiZl,https://api.spotify.com/v1/audio-analysis/5V2FOuTv09K3nx6QfnMiZl,230600,3
426,Breathe Again,5n7JD16gMoM0X1TbOqr5qM,0.692,0.689,0,-5.832,1,0.0324,0.0549,1.71e-06,0.103,0.262,153.954,5n7JD16gMoM0X1TbOqr5qM,spotify:track:5n7JD16gMoM0X1TbOqr5qM,https://api.spotify.com/v1/tracks/5n7JD16gMoM0X1TbOqr5qM,https://api.spotify.com/v1/audio-analysis/5n7JD16gMoM0X1TbOqr5qM,266600,4
427,Creep,5IlatCSm2yh9CrlI0dSzGw,0.821,0.442,5,-9.141,0,0.0374,0.0308,0.0,0.0581,0.775,92.979,5IlatCSm2yh9CrlI0dSzGw,spotify:track:5IlatCSm2yh9CrlI0dSzGw,https://api.spotify.com/v1/tracks/5IlatCSm2yh9CrlI0dSzGw,https://api.spotify.com/v1/audio-analysis/5IlatCSm2yh9CrlI0dSzGw,234907,4
428,Another Sad Love Song,18OnMw0HguCynApty9ah3e,0.778,0.751,4,-5.531,0,0.0472,0.00921,0.000286,0.0388,0.838,96.069,18OnMw0HguCynApty9ah3e,spotify:track:18OnMw0HguCynApty9ah3e,https://api.spotify.com/v1/tracks/18OnMw0HguCynApty9ah3e,https://api.spotify.com/v1/audio-analysis/18OnMw0HguCynApty9ah3e,298533,4
429,End Of The Road,50n5J2I7sFrq09f2rBs5AE,0.627,0.47,5,-7.863,0,0.0235,0.134,0.0,0.0685,0.508,74.927,50n5J2I7sFrq09f2rBs5AE,spotify:track:50n5J2I7sFrq09f2rBs5AE,https://api.spotify.com/v1/tracks/50n5J2I7sFrq09f2rBs5AE,https://api.spotify.com/v1/audio-analysis/50n5J2I7sFrq09f2rBs5AE,329400,3
430,Bruiser,4XEPPiaPXsGYCiTFnVvBFA,0.164,0.263,6,-9.236,0,0.0306,0.581,0.0876,0.41,0.0776,101.494,4XEPPiaPXsGYCiTFnVvBFA,spotify:track:4XEPPiaPXsGYCiTFnVvBFA,https://api.spotify.com/v1/tracks/4XEPPiaPXsGYCiTFnVvBFA,https://api.spotify.com/v1/audio-analysis/4XEPPiaPXsGYCiTFnVvBFA,78002,4
431,Platinum Tears,0urXFqHGzrd9TtrGt1HEF4,0.597,0.708,9,-5.936,0,0.0498,0.208,0.0,0.124,0.353,95.241,0urXFqHGzrd9TtrGt1HEF4,spotify:track:0urXFqHGzrd9TtrGt1HEF4,https://api.spotify.com/v1/tracks/0urXFqHGzrd9TtrGt1HEF4,https://api.spotify.com/v1/audio-analysis/0urXFqHGzrd9TtrGt1HEF4,138005,4
432,Breeze,0FnPK3nPUbjBvlVfgH1OiR,0.493,0.676,7,-7.465,1,0.0749,0.00165,0.00151,0.237,0.562,66.233,0FnPK3nPUbjBvlVfgH1OiR,spotify:track:0FnPK3nPUbjBvlVfgH1OiR,https://api.spotify.com/v1/tracks/0FnPK3nPUbjBvlVfgH1OiR,https://api.spotify.com/v1/audio-analysis/0FnPK3nPUbjBvlVfgH1OiR,160418,4
433,Militant,5eoZmMlKhQGErYAm5LrH7s,0.532,0.878,7,-6.162,1,0.116,0.0924,0.0271,0.178,0.0526,101.468,5eoZmMlKhQGErYAm5LrH7s,spotify:track:5eoZmMlKhQGErYAm5LrH7s,https://api.spotify.com/v1/tracks/5eoZmMlKhQGErYAm5LrH7s,https://api.spotify.com/v1/audio-analysis/5eoZmMlKhQGErYAm5LrH7s,297273,4
434,Positive Flow,0krZ8cTtvMnCGYT0sKM5z4,0.316,0.363,1,-8.968,1,0.0339,0.179,0.511,0.0893,0.0542,90.087,0krZ8cTtvMnCGYT0sKM5z4,spotify:track:0krZ8cTtvMnCGYT0sKM5z4,https://api.spotify.com/v1/tracks/0krZ8cTtvMnCGYT0sKM5z4,https://api.spotify.com/v1/audio-analysis/0krZ8cTtvMnCGYT0sKM5z4,305789,4
435,Deeper,4Hn9CE6bkSZO7TicuRHpXt,0.125,0.372,11,-7.711,0,0.0368,0.271,0.758,0.326,0.0389,171.277,4Hn9CE6bkSZO7TicuRHpXt,spotify:track:4Hn9CE6bkSZO7TicuRHpXt,https://api.spotify.com/v1/tracks/4Hn9CE6bkSZO7TicuRHpXt,https://api.spotify.com/v1/audio-analysis/4Hn9CE6bkSZO7TicuRHpXt,301061,5
436,Millennial Rain,2D79cav9guk3r4C6Al7dvp,0.319,0.694,2,-7.344,1,0.481,0.353,0.00346,0.377,0.382,195.618,2D79cav9guk3r4C6Al7dvp,spotify:track:2D79cav9guk3r4C6Al7dvp,https://api.spotify.com/v1/tracks/2D79cav9guk3r4C6Al7dvp,https://api.spotify.com/v1/audio-analysis/2D79cav9guk3r4C6Al7dvp,79203,4
437,Freeze,7yXEYGOZ7RknAG0NhxkrXj,0.739,0.75,0,-8.758,1,0.278,0.0247,0.00371,0.313,0.729,147.98,7yXEYGOZ7RknAG0NhxkrXj,spotify:track:7yXEYGOZ7RknAG0NhxkrXj,https://api.spotify.com/v1/tracks/7yXEYGOZ7RknAG0NhxkrXj,https://api.spotify.com/v1/audio-analysis/7yXEYGOZ7RknAG0NhxkrXj,90070,4
